name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Austin,2/28/21,74.8,60.5,71.1,74.8,60.5,71.1,63.6,77.3,0,0,0,,0,0,24.2,17.1,169.2,1010.4,96.4,8.2,35.4,3,1,,2021-02-28T06:57:45,2021-02-28T18:29:30,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,3/1/21,58.3,49.6,53.1,58.3,44.6,52.9,41.5,64.9,0.106,100,20.83,rain,0,0,35,17.2,10.8,1021.1,100,9.9,49.2,4.3,2,,2021-03-01T06:56:39,2021-03-01T18:30:12,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,72254013904,72254413958,D9418,E5093"
Austin,3/2/21,66.5,44.9,54.4,66.5,41.9,53.8,33.9,49.7,0,0,0,,0,0,24.2,14.5,21.3,1023.9,19.1,9.9,229.9,19.9,8,,2021-03-02T06:55:32,2021-03-02T18:30:54,0.62,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72064800230,KEDC,C2969,72254013904,72254413958,D9418,E5093"
Austin,3/3/21,71.9,38.3,55.6,71.9,38.3,55.6,36.6,52.9,0,0,0,,0,0,,10.4,166,1021,4.4,9.9,228.3,19.7,8,,2021-03-03T06:54:25,2021-03-03T18:31:36,0.66,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,72254013904,72254413958,D9418,E5093"
Austin,3/4/21,76,45.7,61.3,76,45.7,61.3,44.7,56.7,0,0,0,,0,0,25.3,14.5,167.1,1018,8.9,9.9,221.2,19.1,8,,2021-03-04T06:53:18,2021-03-04T18:32:17,0.69,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72064800230,KEDC,72254013904,72254413958,D9418,E5093"
Austin,3/5/21,79.3,56.5,65.6,79.3,56.5,65.6,46.1,56.3,0,0,0,,0,0,33.6,18.1,319.5,1014.9,50.9,9.5,213.5,18.4,8,,2021-03-05T06:52:09,2021-03-05T18:32:58,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,72254013904,72254413958,D9418,E5093"
Austin,3/6/21,67.9,51.1,58.6,67.9,51.1,58.6,43,57.9,0,0,0,,0,0,34.4,17.7,17.8,1024.1,21.6,9.9,215.3,18.7,8,,2021-03-06T06:51:01,2021-03-06T18:33:39,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,72254013904,72254413958,D9418,E5093"
Austin,3/7/21,70,42.2,56.4,70,42.2,56.4,32.2,43.2,0,0,0,,0,0,,8.1,107.5,1027.3,4.3,9.9,234.7,20.2,8,,2021-03-07T06:49:51,2021-03-07T18:34:19,0.8,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,72254013904,72254413958,D9418,E5093"
Austin,3/8/21,71.7,45.6,59.6,71.7,45.6,59.6,43.8,57.3,0,0,0,,0,0,19.7,10.8,165.4,1028.4,63.8,9.9,136.7,11.8,6,,2021-03-08T06:48:41,2021-03-08T18:35:00,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,72254013904,72254413958,D9418,E5093"
Austin,3/9/21,76.7,56.7,65.9,76.7,56.7,65.9,53.9,67.3,0,0,0,,0,0,30,18.3,166.5,1022.8,86.2,8.6,89.8,7.8,5,,2021-03-09T06:47:31,2021-03-09T18:35:39,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,72254013904,72254413958,D9418,E5093"
Austin,3/10/21,81.6,64.1,71,81.3,64.1,71,58.2,65.6,0,0,0,,0,0,33.7,17.7,168.5,1017,86.3,9.9,132.7,11.5,5,,2021-03-10T06:46:21,2021-03-10T18:36:19,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,72054200166,D9418,E5093"
Austin,3/11/21,80.2,69.1,73.1,81,69.1,73.1,61.5,67.9,0,0,0,,0,0,30.5,16.8,165.2,1017.5,87.1,9.8,90.3,7.8,4,,2021-03-11T06:45:10,2021-03-11T18:36:58,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,E4737,72254013904,72254413958,72054200166,D9418,KHYI,E5093"
Austin,3/12/21,80.5,69.1,73.9,81.9,69.1,74.1,62.8,69.6,0,0,0,,0,0,31.2,15.4,161,1019.6,95.2,9.5,82.1,7.2,3,,2021-03-12T06:43:58,2021-03-12T18:37:37,0.98,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KRYW,KAUS,72254013904,72254413958,72054200166,D9418,E5093"
Austin,3/13/21,77.1,67.9,70.7,77.1,67.9,70.7,63.6,79,0.127,100,29.17,rain,0,0,35.8,19,150.3,1016.4,98.3,8.2,70.6,6,3,,2021-03-13T06:42:47,2021-03-13T18:38:16,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KATT,KRYW,KAUS,72254013904,72254413958,72054200166,D9418,E5093"
Austin,3/14/21,76.1,53.9,63.3,76.1,53.9,63.3,46.5,61.1,0.027,100,20.83,rain,0,0,32.4,12.5,278.5,1012.9,72.3,9.2,128.2,10.7,6,,2021-03-14T07:41:35,2021-03-14T19:38:55,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KRYW,KAUS,E4737,72254013904,72254413958,72054200166,D9418,E5093"
Austin,3/15/21,85.3,46,65.8,82.1,46,65,41,49.3,0,0,0,,0,0,21.6,10,183.6,1012.1,8.7,9.9,235.7,20.5,8,,2021-03-15T07:40:23,2021-03-15T19:39:33,0.07,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,E4737,72254013904,72254413958,72054200166,D9418,E5093"
Austin,3/16/21,80.1,66.8,72.4,81.5,66.8,72.5,64.5,76.9,0,0,0,,0,0,27.3,13.4,167,1007.9,84.1,7.7,93.7,8,5,,2021-03-16T07:39:10,2021-03-16T19:40:12,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,E4737,72254013904,72254413958,72054200166,D9418,E5093"
Austin,3/17/21,77.4,56.3,69.1,77.4,56.3,69.1,42.7,44.5,0.011,100,12.5,rain,0,0,37.4,18.1,301.1,1008.7,59.4,8.4,227.6,19.8,8,,2021-03-17T07:37:58,2021-03-17T19:40:50,0.14,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KATT,KRYW,KAUS,72254013904,72254413958,72054200166,D9418,E5093"
Austin,3/18/21,73.1,47.3,58.6,73.1,42.8,57.8,29,35.3,0,0,0,,0,0,32.5,18.6,335.4,1022.2,0.3,9.9,257.3,22.1,8,,2021-03-18T07:36:45,2021-03-18T19:41:28,0.17,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72254013904,72254413958,72054200166,D9418,E5093"
Austin,3/19/21,70.3,46.2,57.2,70.3,42.1,56.4,34.8,44.1,0,0,0,,0,0,24.4,11.4,5,1026,1.6,9.9,268,23.3,9,,2021-03-19T07:35:32,2021-03-19T19:42:05,0.2,Clear,Clear conditions throughout the day.,clear-day,"72253912979,KATT,KRYW,KAUS,E4737,72254013904,72254413958,72054200166,KHYI,E5093"
Austin,3/20/21,71.8,41.4,56.9,71.8,41.4,56.9,38.7,53.9,0,0,0,,0,0,,6.3,104.9,1025.7,0.3,9.9,265,23,9,,2021-03-20T07:34:19,2021-03-20T19:42:43,0.24,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,E4737,72254013904,72254413958,72054200166,E5093"
Austin,3/21/21,73.6,49.2,60.4,73.6,47.6,60.2,43.7,56.9,0,0,0,,0,0,25.7,13.2,143.7,1020.3,37.9,9.9,250.9,21.8,9,,2021-03-21T07:33:05,2021-03-21T19:43:21,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KRYW,KAUS,E4737,72254013904,72254413958,72054200166,E5093"
Austin,3/22/21,71.2,57.3,63.4,71.2,57.3,63.4,54.7,74,0,0,0,,0,0,31.8,16,156.2,1010,87.9,9.8,35.7,3.1,1,,2021-03-22T07:31:52,2021-03-22T19:43:58,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,E4737,72254013904,72254413958,72054200166,99999963904,E5093"
Austin,3/23/21,80.8,54.4,66.8,79.2,54.4,66.6,47.4,56.6,0.322,100,20.83,rain,0,0,32.2,6.4,322.3,1007.4,30.2,8.6,271.6,23.3,9,,2021-03-23T07:30:39,2021-03-23T19:44:35,0.33,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,3/24/21,71.1,53.3,63.8,71.1,53.3,63.8,53.6,70.1,0,0,0,,0,0,25.3,12.3,103.7,1005.7,56.8,9,163.5,14.1,8,,2021-03-24T07:29:26,2021-03-24T19:45:12,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,D9418,E5093"
Austin,3/25/21,74.2,55.6,64.6,74.2,55.6,64.6,49.5,62.8,0.392,100,29.17,rain,0,0,34.4,10.9,323.1,1009.1,40.2,8.9,281.5,24.3,9,,2021-03-25T07:28:12,2021-03-25T19:45:50,0.4,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KATT,KRYW,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,3/26/21,83,49.1,65.7,81,48.2,65.4,45.8,52.3,0,0,0,,0,0,21.9,10.1,150.6,1012.5,1.9,9.9,275.2,23.8,9,,2021-03-26T07:26:59,2021-03-26T19:46:27,0.43,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,E5093"
Austin,3/27/21,85,65.9,74.1,85.6,65.9,74.4,63.3,70.8,0,0,0,,0,0,19.7,13.2,170.1,1010.1,74,7.5,134.2,11.6,5,,2021-03-27T07:25:46,2021-03-27T19:47:04,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,D9418,E5093"
Austin,3/28/21,74.1,56.2,66.5,74.1,56.2,66.5,38.3,38.1,0,0,0,,0,0,38.6,19.2,24.3,1021.9,40.5,9.7,217,18.6,10,,2021-03-28T07:24:33,2021-03-28T19:47:40,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,E4737,72254013904,72254413958,72054200166,E5093"
Austin,3/29/21,77.1,43.6,60.7,77.1,43.6,60.7,40.2,51.1,0,0,0,,0,0,25.3,12,169.6,1020.4,22.8,9.9,279.5,24.1,9,,2021-03-29T07:23:20,2021-03-29T19:48:17,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,E5093"
Austin,3/30/21,79.8,60.1,69.3,79.8,60.1,69.3,60.9,75.8,0,0,0,,0,0,26.4,17.4,180.5,1012.1,86.7,8.8,91.5,7.9,3,,2021-03-30T07:22:07,2021-03-30T19:48:54,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,72054200166,KHYI,E5093"
Austin,3/31/21,72.6,57.3,66.3,72.6,57.3,66.3,48,55.5,0.019,100,12.5,rain,0,0,32.2,16.9,18.1,1020.5,68.6,8.9,160.5,13.9,7,,2021-03-31T07:20:55,2021-03-31T19:49:31,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/1/21,70,43.1,57.8,70,43.1,57.6,30.4,38.6,0,0,0,,0,0,19.7,8.7,49.1,1031.3,6.9,9.9,292.9,25.2,10,,2021-04-01T07:19:43,2021-04-01T19:50:08,0.64,Clear,Clear conditions throughout the day.,clear-day,"KATT,KRYW,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,E5093"
Austin,4/2/21,71.2,42.9,58.4,71.2,42.9,58.4,34.8,44.2,0,0,0,,0,0,22.5,10.9,145.6,1027.5,34,9.9,236.9,20.4,9,,2021-04-02T07:18:30,2021-04-02T19:50:45,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/3/21,65.9,52.3,58.2,65.9,52.3,58.2,49.8,74.1,0.293,100,20.83,rain,0,0,24.2,8.7,118.7,1025.3,83.9,9.2,72.8,6,5,,2021-04-03T07:17:19,2021-04-03T19:51:22,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/4/21,74.2,55,63.2,74.2,55,63.2,52.7,70.7,0,0,0,,0,0,17.2,7.5,124.9,1023.4,73.1,9.8,186.3,16.1,7,,2021-04-04T07:16:07,2021-04-04T19:51:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/5/21,79.5,56.8,67,79.5,56.8,67,56.5,71.8,0,0,0,,0,0,29.9,14.7,161.9,1016.9,62.9,8.7,236.6,20.3,10,,2021-04-05T07:14:56,2021-04-05T19:52:35,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KRYW,KAUS,72064800230,E4737,72254013904,72254413958,72054200166,E5093"
Austin,4/6/21,86.1,66.2,73.8,86.2,66.2,73.9,62.2,69.4,0,0,0,,0,0,33.8,16.7,169.8,1010.3,88.2,9.8,213.7,18.5,10,,2021-04-06T07:13:45,2021-04-06T19:53:12,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/7/21,87.4,64,75.2,86.5,64,75,57.6,58.5,0,0,0,,0,0,28.4,15.4,181.7,1008.9,67.8,9.7,200.2,17.3,8,,2021-04-07T07:12:35,2021-04-07T19:53:49,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/8/21,91,52.8,72.1,89.5,52.8,71.9,55.4,59.6,0,0,0,,0,0,25.3,12.2,158.7,1008.6,34.2,8.8,258.4,22.5,10,,2021-04-08T07:11:24,2021-04-08T19:54:27,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,D9418,E5093"
Austin,4/9/21,90.3,68.6,77.5,92.8,68.6,78.4,65.1,67.4,0,0,0,,0,0,25.7,10.8,173.9,1002.7,53.8,7.4,230.3,20,9,,2021-04-09T07:10:15,2021-04-09T19:55:04,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/10/21,80.2,58.5,69.7,79.3,58.5,69.7,41.3,39.8,0,0,0,,0,0,31.6,17.8,5,1009,4,9.4,305.7,26.5,10,,2021-04-10T07:09:06,2021-04-10T19:55:41,0.95,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/11/21,87.5,48.2,69,84.3,48.2,68.2,42.9,42.9,0,0,0,,0,0,24.2,12.1,172.2,1007.1,6.9,9.9,275.6,23.7,9,,2021-04-11T07:07:57,2021-04-11T19:56:18,0,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,D9418,E5093"
Austin,4/12/21,87.5,65.2,75,88.7,65.2,75.4,61.9,65.7,0,0,0,,0,0,25.3,11.3,158.2,1007.5,50.4,9.3,243.8,21.2,9,,2021-04-12T07:06:49,2021-04-12T19:56:56,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,D9418,E5093"
Austin,4/13/21,82.5,71.4,76.3,83.5,71.4,76.6,63.1,64.7,0,0,0,,0,0,,9.2,46.6,1012.1,94.6,9.6,170.5,14.8,7,,2021-04-13T07:05:41,2021-04-13T19:57:33,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/14/21,81.8,69.7,75,82.6,69.7,75.1,63.1,67.7,0,0,0,,0,0,23,13.5,40.6,1013,88.9,9,168.6,14.7,9,,2021-04-14T07:04:34,2021-04-14T19:58:11,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/15/21,72.6,61,65.4,72.6,61,65.4,60.6,84.5,0.074,100,29.17,rain,0,0,32.2,16.7,52.7,1013,99.9,7.6,40.3,3.6,1,,2021-04-15T07:03:27,2021-04-15T19:58:48,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,E5093"
Austin,4/16/21,68,60.8,64,68,60.8,64,61.1,90.4,0.071,100,45.83,rain,0,0,25.3,13,25.5,1009.3,100,4.2,52.1,4.5,2,,2021-04-16T07:02:22,2021-04-16T19:59:26,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,E5093"
Austin,4/17/21,64.8,52.6,57.9,64.8,52.6,57.9,43.7,60.5,0,0,0,,0,0,32.1,19.4,357.4,1017.5,81,9.9,204.2,17.6,9,,2021-04-17T07:01:16,2021-04-17T20:00:04,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/18/21,67.9,50.5,58.2,67.9,50.5,58.2,39.8,52.1,0,0,0,,0,0,25.3,12.6,4,1020.1,22.1,9.9,174,15.1,5,,2021-04-18T07:00:12,2021-04-18T20:00:42,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,D9418,E5093"
Austin,4/19/21,74.5,48.9,62.6,74.5,48.9,62.6,41.1,49.5,0,0,0,,0,0,,7.2,75.9,1017.6,39,9.9,268.7,23.2,10,,2021-04-19T06:59:08,2021-04-19T20:01:20,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,C2969,KEDC,72254013904,72254413958,E5093"
Austin,4/20/21,83.1,50.4,65,80.8,50.4,64.9,43.1,47.9,0,0,0,,0,0,31.4,18.1,358,1016.9,12.7,9.9,292.6,25.3,10,,2021-04-20T06:58:05,2021-04-20T20:01:58,0.25,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,D9418"
Austin,4/21/21,65.9,44.2,54.2,65.9,38.5,52.3,29.4,40.7,0,0,0,,0,0,27.8,15.9,24.3,1024.3,56.1,9.7,245.5,21.3,9,,2021-04-21T06:57:02,2021-04-21T20:02:37,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958"
Austin,4/22/21,66.4,49.1,58.7,66.4,49.1,58.7,44.1,59.2,0,0,0,,0,0,20.8,10.4,99.1,1018,84.5,9.4,66.1,5.7,2,,2021-04-22T06:56:01,2021-04-22T20:03:15,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,D9418,E5093"
Austin,4/23/21,71.9,61.8,67,71.9,61.8,67,65,93.3,0.836,100,45.83,rain,0,0,32.2,10.4,118.8,1008.4,92.7,3.7,55,4.6,3,,2021-04-23T06:55:00,2021-04-23T20:03:53,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/24/21,83.1,61,71.7,82,61,71.4,54.4,58,0,0,0,,0,0,28.9,14.6,352.9,1010.7,2.6,9.2,312.8,27,10,,2021-04-24T06:54:00,2021-04-24T20:04:32,0.42,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,4/25/21,87.3,54.3,71.9,85.8,54.3,71.6,55.6,60.3,0,0,0,,0,0,21.9,11.3,142.6,1014.6,6.5,9.9,314,27.2,10,,2021-04-25T06:53:01,2021-04-25T20:05:11,0.45,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,D9418,E5093"
Austin,4/26/21,85.5,67.2,74.1,85.4,67.2,74.2,61.2,66.2,0,0,0,,0,0,26.7,17.4,156.9,1011.2,65.4,9.9,195.5,17,7,,2021-04-26T06:52:02,2021-04-26T20:05:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,D9418,E5093"
Austin,4/27/21,78.9,69.9,74,78.9,69.9,74,67.3,79.8,0,0,0,,0,0,27.1,13.8,155.4,1009.1,96.2,9,64.3,5.3,3,,2021-04-27T06:51:05,2021-04-27T20:06:29,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,E0214,E4737,72254013904,72254413958,E5093"
Austin,4/28/21,83.7,73.5,78.2,86.8,73.5,79.6,68.6,73,0.024,100,4.17,rain,0,0,38.6,22.1,156.7,1006.2,93.2,9.1,104.9,9.1,4,,2021-04-28T06:50:09,2021-04-28T20:07:08,0.55,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KATT,KRYW,KAUS,72064800230,E4737,C2969,72254013904,72254413958,E5093"
Austin,4/29/21,74.9,67.7,71.8,74.9,67.7,71.8,69.1,91.2,0.558,100,66.67,rain,0,0,28.9,14,84.8,1010.3,93.3,4.8,46,4,1,,2021-04-29T06:49:13,2021-04-29T20:07:47,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRYW,E4737,C2969,72254013904,72054200166,KHYI,72253912979,KATT,KAUS,72064800230,KEDC,72254413958,E5093"
Austin,4/30/21,73.3,66.6,68.6,73.3,66.6,68.6,65.1,88.9,1.107,100,50,rain,0,0,24.2,11.7,28.5,1017,98.8,7.3,87.4,7.4,5,,2021-04-30T06:48:18,2021-04-30T20:08:26,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,5/1/21,74,65.5,68.1,74,65.5,68.1,64.4,88.5,1.82,100,37.5,rain,0,0,31.6,12.8,96.1,1012.4,98,8.6,106.3,9.2,7,,2021-05-01T06:47:25,2021-05-01T20:09:05,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,E5093"
Austin,5/2/21,88.3,60.3,74.2,88.8,60.3,74.6,62.5,70.4,0.01,100,4.17,rain,0,0,26,11.7,195.6,1003.1,25.9,9.7,294.8,25.7,9,,2021-05-02T06:46:32,2021-05-02T20:09:44,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,D9418,E5093"
Austin,5/3/21,92.8,72.2,80.1,99,72.2,82.4,69.5,72.1,0,0,0,,0,0,24.2,13,164.8,1000.3,52.9,8.7,275.9,24,9,,2021-05-03T06:45:41,2021-05-03T20:10:23,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,72254013904,72254413958,D9418,E5093"
Austin,5/4/21,82,68.9,75.9,81.8,68.9,75.9,60.8,60.9,0.06,100,16.67,rain,0,0,26.4,17.7,352,1010.1,48.2,9.5,209.7,18.1,10,,2021-05-04T06:44:50,2021-05-04T20:11:03,0.76,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"KATT,KRYW,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,D9418,E5093"
Austin,5/5/21,80.8,56.7,69.1,79.4,56.7,69,47.6,49.6,0,0,0,,0,0,26.4,10.4,19.4,1018.7,1.8,9.9,297.4,25.5,9,,2021-05-05T06:44:01,2021-05-05T20:11:42,0.79,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,D9418,E5093"
Austin,5/6/21,87,57.3,71.7,84.3,57.3,71.2,53.1,55.3,0,0,0,,0,0,19.7,9,38.4,1020.7,0.5,9.9,321.8,27.6,10,,2021-05-06T06:43:13,2021-05-06T20:12:21,0.83,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,E5093"
Austin,5/7/21,85.1,59.4,73.5,84.1,59.4,73.3,57.1,59,0,0,0,,0,0,21.9,10.5,152.4,1019.1,13.9,9.8,233.3,20.3,9,,2021-05-07T06:42:26,2021-05-07T20:13:01,0.86,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,72254013904,72254413958,D9418,E5093"
Austin,5/8/21,89.2,67.4,77.1,92.5,67.4,78.2,65.6,69.4,0,0,0,,0,0,33.3,18.9,171.9,1011.7,68.5,9.7,245.3,21.2,10,,2021-05-08T06:41:40,2021-05-08T20:13:40,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,C2969,72254013904,72254413958,E5093"
Austin,5/9/21,88.3,75.3,80.5,93.8,75.3,83.2,70.1,71.2,0.009,100,4.17,rain,0,0,29.3,14.6,168.4,1008.1,85.3,9.8,146.1,12.6,6,,2021-05-09T06:40:55,2021-05-09T20:14:19,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,C2969,72254013904,72254413958,D9418,E5093"
Austin,5/10/21,79.2,64.5,73.7,79.2,64.5,73.7,66.7,79.3,0,0,0,,0,0,17.2,13.1,30.2,1011.5,95.7,8.4,152.9,13.3,5,,2021-05-10T06:40:11,2021-05-10T20:14:58,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,E5093"
Austin,5/11/21,75.6,61.8,65.6,75.6,61.8,65.6,61.4,86.7,0.155,100,25,rain,0,0,33.3,17.1,15.1,1014,95,7.5,97.9,8.5,8,,2021-05-11T06:39:29,2021-05-11T20:15:38,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,E5093"
Austin,5/12/21,74.1,60.5,64.7,74.1,60.5,64.7,56.4,75.5,0.072,100,4.17,rain,0,0,24.8,16.7,4.6,1021.2,94.6,9.8,190.1,16.4,8,,2021-05-12T06:38:48,2021-05-12T20:16:17,0.03,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,E4737,72254013904,72254413958,D9418,E5093"
